sentence,verb,verb_idx,label
שארו יכסה בבגדי עצמו ושרים ילווהו בהדר לנווהו,בבגדי,2,0
שארו יכסה בבגדי עצמו ושרים ילווהו בהדר לנווהו,לנווהו,7,1
שלום בצאתו בלי הוקרה פיסול תרנן עדה בשמחה ובטוב לבב,שלום,0,0
שלום בצאתו בלי הוקרה פיסול תרנן עדה בשמחה ובטוב לבב,בצאתו,1,0
שלום בצאתו בלי הוקרה פיסול תרנן עדה בשמחה ובטוב לבב,בלי,2,0
שלום בצאתו בלי הוקרה פיסול תרנן עדה בשמחה ובטוב לבב,בשמחה,7,0
שלום בצאתו בלי הוקרה פיסול תרנן עדה בשמחה ובטוב לבב,ובטוב,8,1
שלום בצאתו בלי הוקרה פיסול תרנן עדה בשמחה ובטוב לבב,לבב,9,1
תחילה יבשר שליח השעיר כי נרצו עוונת בת השובבה,שליח,2,0
תחילה יבשר שליח השעיר כי נרצו עוונת בת השובבה,כי,4,0
תחילה יבשר שליח השעיר כי נרצו עוונת בת השובבה,בת,7,1
תחילה יבשר שליח השעיר כי נרצו עוונת בת השובבה,השובבה,8,1
תן לנו מופת שולחיו יאמרו במה נדע כי כופר פשע,תן,0,0
תן לנו מופת שולחיו יאמרו במה נדע כי כופר פשע,לנו,1,0
תן לנו מופת שולחיו יאמרו במה נדע כי כופר פשע,יאמרו,4,0
תן לנו מופת שולחיו יאמרו במה נדע כי כופר פשע,במה,5,0
תן לנו מופת שולחיו יאמרו במה נדע כי כופר פשע,כי,7,0
תן לנו מופת שולחיו יאמרו במה נדע כי כופר פשע,כופר,8,0
תן לנו מופת שולחיו יאמרו במה נדע כי כופר פשע,פשע,9,0
תוארת לשון השני הלבינה ושעיר הולכתי ונדחה ומת,לשון,1,0
תוארת לשון השני הלבינה ושעיר הולכתי ונדחה ומת,הלבינה,3,0
תפארת יעטו והדר ילבשו שמחה ימצאו וששון ישיגו,תפארת,0,1
תפארת יעטו והדר ילבשו שמחה ימצאו וששון ישיגו,יעטו,1,1
תפארת יעטו והדר ילבשו שמחה ימצאו וששון ישיגו,והדר,2,1
תפארת יעטו והדר ילבשו שמחה ימצאו וששון ישיגו,ילבשו,3,1
תפארת יעטו והדר ילבשו שמחה ימצאו וששון ישיגו,שמחה,4,0
תפארת יעטו והדר ילבשו שמחה ימצאו וששון ישיגו,וששון,6,0
תפארת יעטו והדר ילבשו שמחה ימצאו וששון ישיגו,ישיגו,7,0
תאוות לב לא השגנו,תאוות,0,0
תאוות לב לא השגנו,לב,1,0
תאוות לב לא השגנו,לא,2,0
שקט קווינו ויבא רוגז,שקט,0,0
שקט קווינו ויבא רוגז,רוגז,3,0
רום קרן והנה בעתה,רום,0,0
רום קרן והנה בעתה,קרן,1,0
קרבה ישועת אמרנו,קרבה,0,0
ציפינו לה ורחקה,לה,1,0
ציפינו לה ורחקה,ורחקה,2,1
פח נפש בעמלינו,פח,0,1
פח נפש בעמלינו,נפש,1,1
עיצבון במשלח ידינו,במשלח,1,1
עיצבון במשלח ידינו,ידינו,2,1
שמחה ערבה מארץ,שמחה,0,0
שמחה ערבה מארץ,מארץ,2,0
נעדר יבול ברכותיה,נעדר,0,0
מעט מהרבה נביא,נביא,2,0
לחמה לרזון ולא לשובע,לרזון,1,0
לחמה לרזון ולא לשובע,ולא,2,0
כוחה לא תוסף תת,לא,1,0
ידי עמיליה מוטטו,ידי,0,1
ידי עמיליה מוטטו,עמיליה,1,1
טרפם לא מצאו בה,לא,1,0
טרפם לא מצאו בה,מצאו,2,0
טרפם לא מצאו בה,בה,3,0
חלב משמניה לזרים,חלב,0,0
ונמכרה ביד רשעי ארץ,ביד,1,0
ונמכרה ביד רשעי ארץ,ארץ,3,0
הון כסף לא ניתן בה,הון,0,0
הון כסף לא ניתן בה,כסף,1,0
הון כסף לא ניתן בה,לא,2,0
הון כסף לא ניתן בה,בה,4,0
דללנו גם ממוצא יד,גם,1,0
דללנו גם ממוצא יד,ממוצא,2,1
דללנו גם ממוצא יד,יד,3,1
גלה שכר היצורים,גלה,0,0
בית מקדשך אלינו עד אנה חרב,בית,0,0
בית מקדשך אלינו עד אנה חרב,עד,3,0
בית מקדשך אלינו עד אנה חרב,חרב,5,0
אוסף חסד מכל אנוש,אוסף,0,1
אוסף חסד מכל אנוש,חסד,1,1
אוסף חסד מכל אנוש,מכל,2,0
אוסף חסד מכל אנוש,אנוש,3,0
אבל אתה טוב לנו מכל המייחלים עלינו לטובה,אתה,1,0
אבל אתה טוב לנו מכל המייחלים עלינו לטובה,טוב,2,0
אבל אתה טוב לנו מכל המייחלים עלינו לטובה,לנו,3,0
אבל אתה טוב לנו מכל המייחלים עלינו לטובה,מכל,4,0
אבל אתה טוב לנו מכל המייחלים עלינו לטובה,עלינו,6,0
אבל אתה טוב לנו מכל המייחלים עלינו לטובה,לטובה,7,0
האוחז ביד מדת משפט,ביד,1,0
האוחז ביד מדת משפט,מדת,2,1
האוחז ביד מדת משפט,משפט,3,1
וכל מאמינים שהוא אל אמונה,וכל,0,0
וכל מאמינים שהוא אל אמונה,אל,3,0
וכל מאמינים שהוא אל אמונה,אמונה,4,0
הבוחן ובודק גנזי נסתרות,הבוחן,0,0
הבוחן ובודק גנזי נסתרות,נסתרות,3,0
וכל מאמינים שהוא בוחן כליות,וכל,0,0
וכל מאמינים שהוא בוחן כליות,בוחן,3,1
וכל מאמינים שהוא בוחן כליות,כליות,4,1
הגואל ממות ופודה משחת,ממות,1,0
הגואל ממות ופודה משחת,משחת,3,0
וכל מאמינים שהוא גואל חזק,וכל,0,0
וכל מאמינים שהוא גואל חזק,גואל,3,0
וכל מאמינים שהוא גואל חזק,חזק,4,0
הדן יחידי לבאי עולם,יחידי,1,0
הדן יחידי לבאי עולם,לבאי,2,0
הדן יחידי לבאי עולם,עולם,3,0
וכל מאמינים שהוא דין אמת,וכל,0,0
וכל מאמינים שהוא דין אמת,דין,3,0
וכל מאמינים שהוא דין אמת,אמת,4,0
ההגוי באהיה אשר אהיה,אשר,2,0
וכל מאמינים שהוא היה הווה ויהיה,וכל,0,0
וכל מאמינים שהוא היה הווה ויהיה,היה,3,0
הודאי שמו כן תהילתו,שמו,1,0
הודאי שמו כן תהילתו,כן,2,0
וכל מאמינים שהוא ואין בלתו,וכל,0,0
וכל מאמינים שהוא ואין בלתו,ואין,3,0
הזוכר למזכיריו טובות זכרונות,טובות,2,0
וכל מאמינים שהוא זוכר הברית,וכל,0,0
וכל מאמינים שהוא זוכר הברית,הברית,4,0
החותך חיים לכל חי,החותך,0,1
החותך חיים לכל חי,חיים,1,1
החותך חיים לכל חי,לכל,2,0
החותך חיים לכל חי,חי,3,0
וכל מאמינים שהוא חי וקים,וכל,0,0
וכל מאמינים שהוא חי וקים,חי,3,0
הטוב ומטיב לרעים ולטובים,לרעים,2,0
וכל מאמינים שהוא טוב לכל,וכל,0,0
וכל מאמינים שהוא טוב לכל,טוב,3,0
וכל מאמינים שהוא טוב לכל,לכל,4,0
היודע יצר כל יצורים,היודע,0,0
היודע יצר כל יצורים,יצר,1,0
היודע יצר כל יצורים,כל,2,0
היודע יצר כל יצורים,יצורים,3,0
וכל מאמינים שהוא יוצרם בבטן,וכל,0,0
הכול יכול וכוללם יחד,הכול,0,0
הכול יכול וכוללם יחד,יחד,3,0
וכל מאמינים שהוא כל יכול,וכל,0,0
וכל מאמינים שהוא כל יכול,כל,3,0
הלן בסתר בצל שדי,הלן,0,1
הלן בסתר בצל שדי,בסתר,1,0
הלן בסתר בצל שדי,בצל,2,1
הלן בסתר בצל שדי,שדי,3,1
וכל מאמינים שהוא לבדו הוא,וכל,0,0
וכל מאמינים שהוא לבדו הוא,הוא,4,0
הממליך מלכים ולו המלוכה,מלכים,1,0
הממליך מלכים ולו המלוכה,המלוכה,3,0
וכל מאמינים שהוא מלך עולם,וכל,0,0
וכל מאמינים שהוא מלך עולם,מלך,3,0
וכל מאמינים שהוא מלך עולם,עולם,4,0
הנוהג בחסדו כל דור,בחסדו,1,0
הנוהג בחסדו כל דור,כל,2,0
הנוהג בחסדו כל דור,דור,3,0
וכל מאמינים שהוא נוצר חסד,וכל,0,0
וכל מאמינים שהוא נוצר חסד,נוצר,3,0
וכל מאמינים שהוא נוצר חסד,חסד,4,0
הסובל ומעלים עין מסוררים,עין,2,0
וכל מאמינים שהוא סולח סלה,וכל,0,0
וכל מאמינים שהוא סולח סלה,סולח,3,0
וכל מאמינים שהוא סולח סלה,סלה,4,0
העליון ועינו אל יראיו,אל,2,0
וכל מאמינים שהוא עונה לחש,וכל,0,0
וכל מאמינים שהוא עונה לחש,עונה,3,0
וכל מאמינים שהוא עונה לחש,לחש,4,0
הפותח שער לדופקי בתשובה,הפותח,0,1
הפותח שער לדופקי בתשובה,שער,1,1
הפותח שער לדופקי בתשובה,לדופקי,2,1
הפותח שער לדופקי בתשובה,בתשובה,3,1
וכל מאמינים שהוא פתוחה ידו,וכל,0,0
וכל מאמינים שהוא פתוחה ידו,פתוחה,3,1
וכל מאמינים שהוא פתוחה ידו,ידו,4,1
וכל מאמינים שהוא צדיק וישר,וכל,0,0
וכל מאמינים שהוא צדיק וישר,צדיק,3,0
וכל מאמינים שהוא צדיק וישר,וישר,4,0
הקצר בזעם ומאריך אף,בזעם,1,0
הקצר בזעם ומאריך אף,ומאריך,2,1
הקצר בזעם ומאריך אף,אף,3,1
וכל מאמינים שהוא קשה לכעס,וכל,0,0
וכל מאמינים שהוא קשה לכעס,קשה,3,0
הרחום ומקדים רחמים לרגז,רחמים,2,0
וכל מאמינים שהוא רך לרצות,וכל,0,0
וכל מאמינים שהוא רך לרצות,רך,3,0
וכל מאמינים שהוא שופט צדק,וכל,0,0
וכל מאמינים שהוא שופט צדק,שופט,3,0
וכל מאמינים שהוא שופט צדק,צדק,4,0
התם ומיתמם עם תמימים,עם,2,0
התם ומיתמם עם תמימים,תמימים,3,0
וכל מאמינים שהוא תמים פעלו,וכל,0,0
וכל מאמינים שהוא תמים פעלו,תמים,3,0
וכל מאמינים שהוא תמים פעלו,פעלו,4,0
אמנם אלוהינו נודעו אשמנו כי מכל דור רבו מכאובינו,אלוהינו,1,0
אמנם אלוהינו נודעו אשמנו כי מכל דור רבו מכאובינו,כי,4,0
אמנם אלוהינו נודעו אשמנו כי מכל דור רבו מכאובינו,מכל,5,0
אמנם אלוהינו נודעו אשמנו כי מכל דור רבו מכאובינו,דור,6,0
ברוב מעללינו בלהות הפקדנו ומי שלום סגנו,ברוב,0,0
ברוב מעללינו בלהות הפקדנו ומי שלום סגנו,שלום,5,0
גמול מעללינו צורנו גמלנו בלי על להרע כי אח להשיב,צורנו,2,1
גמול מעללינו צורנו גמלנו בלי על להרע כי אח להשיב,בלי,4,0
גמול מעללינו צורנו גמלנו בלי על להרע כי אח להשיב,על,5,0
גמול מעללינו צורנו גמלנו בלי על להרע כי אח להשיב,כי,7,0
גמול מעללינו צורנו גמלנו בלי על להרע כי אח להשיב,אח,8,1
גמול מעללינו צורנו גמלנו בלי על להרע כי אח להשיב,להשיב,9,0
דללו ואוספו חסדנו ואיך יוצק חן בהגיון שפתנו,דללו,0,1
דללו ואוספו חסדנו ואיך יוצק חן בהגיון שפתנו,ואוספו,1,1
דללו ואוספו חסדנו ואיך יוצק חן בהגיון שפתנו,חסדנו,2,1
דללו ואוספו חסדנו ואיך יוצק חן בהגיון שפתנו,ואיך,3,0
דללו ואוספו חסדנו ואיך יוצק חן בהגיון שפתנו,יוצק,4,1
דללו ואוספו חסדנו ואיך יוצק חן בהגיון שפתנו,חן,5,1
דללו ואוספו חסדנו ואיך יוצק חן בהגיון שפתנו,בהגיון,6,1
דללו ואוספו חסדנו ואיך יוצק חן בהגיון שפתנו,שפתנו,7,1
הרבינו לפשוע וזאת חרון לנו כי שמנו רחום לאכזר בעדנו,חרון,3,0
הרבינו לפשוע וזאת חרון לנו כי שמנו רחום לאכזר בעדנו,לנו,4,0
הרבינו לפשוע וזאת חרון לנו כי שמנו רחום לאכזר בעדנו,כי,5,0
הרבינו לפשוע וזאת חרון לנו כי שמנו רחום לאכזר בעדנו,שמנו,6,0
ודברנו בעונינו אי מעוזינו עזבנו נטשנו וסר מעלינו,מעוזינו,3,1
