sentence,verb,verb_idx,label
כן לעתיד קבץ נדוחים,כן,0,0
מצרים ניער בין גזרים,מצרים,0,0
מצרים ניער בין גזרים,ניער,1,0
מצרים ניער בין גזרים,בין,2,0
מצרים ניער בין גזרים,גזרים,3,0
נשאנו על כנפי נשרים,נשאנו,0,1
נשאנו על כנפי נשרים,על,1,1
נשאנו על כנפי נשרים,כנפי,2,1
נשאנו על כנפי נשרים,נשרים,3,1
בפסחם להוציא אסורים,להוציא,1,0
בפסחם להוציא אסורים,אסורים,2,1
ללמד משפטים ישרים,ישרים,2,0
ואת שונאים סכסך בעברה,שונאים,1,0
סיערם בחצים עשרה,סיערם,0,1
סיערם בחצים עשרה,בחצים,1,1
סיערם בחצים עשרה,עשרה,2,1
בפסח שחה נתאזרה,בפסח,0,0
בפסח שחה נתאזרה,שחה,1,0
רודפים וזידים בים לנערה,רודפים,0,1
רודפים וזידים בים לנערה,וזידים,1,1
רודפים וזידים בים לנערה,בים,2,1
רודפים וזידים בים לנערה,לנערה,3,1
בתינו עולה ממעמקים,בתינו,0,1
בתינו עולה ממעמקים,עולה,1,1
בתינו עולה ממעמקים,ממעמקים,2,1
עושה משפט לעשוקים,עושה,0,0
עושה משפט לעשוקים,משפט,1,0
בפסח ענה שועת נואקים,בפסח,0,0
מבטח לכל קצוי ארץ וים רחוקים,לכל,1,0
מבטח לכל קצוי ארץ וים רחוקים,ארץ,3,0
הציל פרוכים מיפיפיה,פרוכים,1,1
הציל פרוכים מיפיפיה,מיפיפיה,2,1
פדויים בזרוע נטויה,פדויים,0,1
פדויים בזרוע נטויה,בזרוע,1,1
פדויים בזרוע נטויה,נטויה,2,1
בפסח פזורים מנשייה,בפסח,0,0
בפסח פזורים מנשייה,פזורים,1,0
ויקד צבא נושעים,ויקד,0,1
ויקד צבא נושעים,צבא,1,1
ויקד צבא נושעים,נושעים,2,1
בפסח צלי אש מצה ומרורים מרבעים,בפסח,0,0
בפסח צלי אש מצה ומרורים מרבעים,אש,2,0
בפסח צלי אש מצה ומרורים מרבעים,ומרורים,4,0
קול נשמעים,קול,0,0
העם קידשו למשיב יחידים,העם,0,0
העם קידשו למשיב יחידים,למשיב,2,1
העם קידשו למשיב יחידים,יחידים,3,1
קרא דרור וגאל ידידים,קרא,0,1
קרא דרור וגאל ידידים,דרור,1,1
קרא דרור וגאל ידידים,ידידים,3,1
בפסח קנויי מבית עבדים,בפסח,0,0
בפסח קנויי מבית עבדים,קנויי,1,1
בפסח קנויי מבית עבדים,מבית,2,1
בפסח קנויי מבית עבדים,עבדים,3,1
ביראה לך עובדים,לך,1,0
רצויים בקץ ארבע מאות שנה ושלשים,רצויים,0,0
רצויים בקץ ארבע מאות שנה ושלשים,ארבע,2,0
רצויים בקץ ארבע מאות שנה ושלשים,מאות,3,0
רצויים בקץ ארבע מאות שנה ושלשים,שנה,4,0
בפסח ריחם עולי חמשים,בפסח,0,0
רוננים להנעים זמירות חדשים,להנעים,1,0
רוננים להנעים זמירות חדשים,זמירות,2,0
שנים עשר גאל בזכות איתנים,שנים,0,0
שנים עשר גאל בזכות איתנים,עשר,1,0
שנים עשר גאל בזכות איתנים,גאל,2,0
שנים עשר גאל בזכות איתנים,בזכות,3,0
שנים עשר גאל בזכות איתנים,איתנים,4,1
שבעה הזהירם על יד ציר אמונים,שבעה,0,0
שבעה הזהירם על יד ציר אמונים,על,2,0
שבעה הזהירם על יד ציר אמונים,יד,3,0
שבעה הזהירם על יד ציר אמונים,ציר,4,1
שבעה הזהירם על יד ציר אמונים,אמונים,5,1
בפסח תלשם מחומר ולבינים,בפסח,0,1
בפסח תלשם מחומר ולבינים,תלשם,1,1
בפסח תלשם מחומר ולבינים,מחומר,2,1
בפסח תלשם מחומר ולבינים,ולבינים,3,1
תעצומות שלום תעצים לאבות ובנים,שלום,1,0
תעצומות שלום תעצים לאבות ובנים,לאבות,3,0
אתה תנחם תל תלפיות המפואר,אתה,0,0
אתה תנחם תל תלפיות המפואר,תל,2,1
אתה תנחם תל תלפיות המפואר,תלפיות,3,1
אתה תנחם תל תלפיות המפואר,המפואר,4,1
שוהם תבנהו ולמחכי לו יושפר,שוהם,0,0
שוהם תבנהו ולמחכי לו יושפר,לו,3,0
שוהם תבנהו ולמחכי לו יושפר,יושפר,4,0
מתים תפקוד מעפר,מתים,0,0
מתים תפקוד מעפר,מעפר,2,0
ואבלים תנחם בתקעך שופר,שופר,3,0
אתה רבתי תיסד בספירים,אתה,0,0
אתה רבתי תיסד בספירים,רבתי,1,1
מתים תנער מקברים,מתים,0,1
מתים תנער מקברים,תנער,1,1
מתים תנער מקברים,מקברים,2,1
ואבלים תנחם במה נאוו על ההרים,במה,2,0
ואבלים תנחם במה נאוו על ההרים,נאוו,3,0
ואבלים תנחם במה נאוו על ההרים,על,4,0
ואבלים תנחם במה נאוו על ההרים,ההרים,5,0
אתה ציון תחנון דודי צח,אתה,0,0
אתה ציון תחנון דודי צח,ציון,1,0
אתה ציון תחנון דודי צח,דודי,3,1
אתה ציון תחנון דודי צח,צח,4,1
פינותיה באבני חפץ תצחצח,פינותיה,0,1
פינותיה באבני חפץ תצחצח,באבני,1,1
פינותיה באבני חפץ תצחצח,חפץ,2,1
פינותיה באבני חפץ תצחצח,תצחצח,3,1
מתים תחיה כפצח,מתים,0,0
מתים תחיה כפצח,תחיה,1,0
ואבלים תנחם בבלע המות לנצח,בבלע,2,1
ואבלים תנחם בבלע המות לנצח,המות,3,1
ואבלים תנחם בבלע המות לנצח,לנצח,4,1
אנא זכור לנו אהבת נעורים,אנא,0,0
אנא זכור לנו אהבת נעורים,זכור,1,0
אנא זכור לנו אהבת נעורים,לנו,2,0
אנא זכור לנו אהבת נעורים,אהבת,3,1
אנא זכור לנו אהבת נעורים,נעורים,4,1
גדל משמר שעורים,גדל,0,0
גדל משמר שעורים,משמר,1,0
גדל משמר שעורים,שעורים,2,0
דרשינו בצדק אב עלה על אחד ההרים,בצדק,1,0
דרשינו בצדק אב עלה על אחד ההרים,אב,2,0
דרשינו בצדק אב עלה על אחד ההרים,עלה,3,0
דרשינו בצדק אב עלה על אחד ההרים,על,4,0
דרשינו בצדק אב עלה על אחד ההרים,אחד,5,0
דרשינו בצדק אב עלה על אחד ההרים,ההרים,6,0
השב לביתך שומרים ושוערים,השב,0,1
השב לביתך שומרים ושוערים,לביתך,1,1
השב לביתך שומרים ושוערים,שומרים,2,1
השב לביתך שומרים ושוערים,ושוערים,3,1
ופתח שלושה עשר שערים,ופתח,0,0
ופתח שלושה עשר שערים,עשר,2,0
ופתח שלושה עשר שערים,שערים,3,0
זמן בעתה משמרת סעורים,משמרת,2,0
חשור למו טל תחי בצדק מצא מאה שערים,חשור,0,1
חשור למו טל תחי בצדק מצא מאה שערים,למו,1,1
חשור למו טל תחי בצדק מצא מאה שערים,טל,2,1
חשור למו טל תחי בצדק מצא מאה שערים,תחי,3,1
חשור למו טל תחי בצדק מצא מאה שערים,בצדק,4,0
חשור למו טל תחי בצדק מצא מאה שערים,מצא,5,0
חשור למו טל תחי בצדק מצא מאה שערים,שערים,7,0
טענו בארצנו אדיר באדירים,טענו,0,1
טענו בארצנו אדיר באדירים,בארצנו,1,1
טענו בארצנו אדיר באדירים,אדיר,2,0
יהיו כוהנים במשמרותם סדורים,כוהנים,1,0
כונן משמר סעורים,כונן,0,0
כונן משמר סעורים,משמר,1,0
להקדישך במקהלות שת ביד עבדיו עדרים,במקהלות,1,0
להקדישך במקהלות שת ביד עבדיו עדרים,שת,2,1
להקדישך במקהלות שת ביד עבדיו עדרים,ביד,3,1
להקדישך במקהלות שת ביד עבדיו עדרים,עבדיו,4,1
להקדישך במקהלות שת ביד עבדיו עדרים,עדרים,5,1
משמרת סעורים הרביעית שובב לנעזרים,משמרת,0,0
משמרת סעורים הרביעית שובב לנעזרים,שובב,3,0
נקה שושנה מבין זרים,שושנה,1,1
נקה שושנה מבין זרים,מבין,2,0
נקה שושנה מבין זרים,זרים,3,0
סמח כמאז משמר סעורים,כמאז,1,0
סמח כמאז משמר סעורים,משמר,2,0
ענגנו בצדק הך וגזר גזרים,בצדק,1,0
ענגנו בצדק הך וגזר גזרים,גזרים,4,0
פדות שלח לעם דתך מבארים,פדות,0,0
פדות שלח לעם דתך מבארים,שלח,1,0
פדות שלח לעם דתך מבארים,לעם,2,0
פדות שלח לעם דתך מבארים,דתך,3,0
צבאות אשר שמך מפארים,צבאות,0,0
צבאות אשר שמך מפארים,אשר,1,0
צבאות אשר שמך מפארים,שמך,2,0
צבאות אשר שמך מפארים,מפארים,3,0
קומם משמר סעורים,משמר,1,0
רצינו בצדק לבש תומים ואורים,רצינו,0,0
רצינו בצדק לבש תומים ואורים,בצדק,1,0
רצינו בצדק לבש תומים ואורים,לבש,2,0
שדי מלטנו מצרים,שדי,0,0
שדי מלטנו מצרים,מצרים,2,0
שנהיה כאישון עין נצורים,כאישון,1,0
שנהיה כאישון עין נצורים,עין,2,0
שנהיה כאישון עין נצורים,נצורים,3,0
תייסד משמר סעורים,תייסד,0,0
תייסד משמר סעורים,משמר,1,0
תטיבנו בצדק עשה לו חרבות צורים,בצדק,1,0
תטיבנו בצדק עשה לו חרבות צורים,עשה,2,0
תטיבנו בצדק עשה לו חרבות צורים,לו,3,0
תטיבנו בצדק עשה לו חרבות צורים,חרבות,4,0
פדינו ונהללך דובר מישרים,פדינו,0,0
פדינו ונהללך דובר מישרים,דובר,2,1
פדינו ונהללך דובר מישרים,מישרים,3,1
ידידיך יהיו שמך מפארים,ידידיך,0,1
ידידיך יהיו שמך מפארים,שמך,2,1
ידידיך יהיו שמך מפארים,מפארים,3,1
נכונה תהיה משמרת סעורים,נכונה,0,0
נכונה תהיה משמרת סעורים,תהיה,1,0
נכונה תהיה משמרת סעורים,משמרת,2,0
תברכינו בצדק אגן שבעים ושנים הנשארים,בצדק,1,0
תברכינו בצדק אגן שבעים ושנים הנשארים,אגן,2,0
תברכינו בצדק אגן שבעים ושנים הנשארים,שבעים,3,0
אנא קבץ לביתך צעיר ורב,אנא,0,0
אנא קבץ לביתך צעיר ורב,לביתך,2,0
אנא קבץ לביתך צעיר ורב,צעיר,3,0
אנא קבץ לביתך צעיר ורב,ורב,4,0
קהלי סיחו לפניך יערב,סיחו,1,1
קהלי סיחו לפניך יערב,לפניך,2,1
קהלי סיחו לפניך יערב,יערב,3,1
קץ יום נקם יקרב,קץ,0,0
קץ יום נקם יקרב,יום,1,0
קץ יום נקם יקרב,נקם,2,0
קבוע בו טובך הרב,קבוע,0,1
קבוע בו טובך הרב,בו,1,1
קבוע בו טובך הרב,טובך,2,1
קדושי שמרינו כפקדון ביד ערב,ביד,3,0
קדושי שמרינו כפקדון ביד ערב,ערב,4,0
קרייתך בשובבך פתחיה אכלה ערב,פתחיה,2,1
קרייתך בשובבך פתחיה אכלה ערב,אכלה,3,1
קרייתך בשובבך פתחיה אכלה ערב,ערב,4,1
פתחיה אכלה ערב נטר בביתך אל,פתחיה,0,1
פתחיה אכלה ערב נטר בביתך אל,אכלה,1,1
פתחיה אכלה ערב נטר בביתך אל,ערב,2,1
פתחיה אכלה ערב נטר בביתך אל,אל,5,0
נביע משבעים לשון בבוא גואל,לשון,2,0
נביע משבעים לשון בבוא גואל,גואל,4,0
משמרת תשע עשרי נהל לאריאל,משמרת,0,0
משמרת תשע עשרי נהל לאריאל,נהל,3,0
וראה בנים לבניך שלום על ישראל,בנים,1,0
וראה בנים לבניך שלום על ישראל,שלום,3,0
וראה בנים לבניך שלום על ישראל,על,4,0
וראה בנים לבניך שלום על ישראל,ישראל,5,0
שיר השירים אדרתי לאל מציץ מחרכו,שיר,0,0
שיר השירים אדרתי לאל מציץ מחרכו,אדרתי,2,1
שיר השירים אדרתי לאל מציץ מחרכו,לאל,3,1
שיר השירים אדרתי לאל מציץ מחרכו,מציץ,4,1
שיר השירים אדרתי לאל מציץ מחרכו,מחרכו,5,1
ישקני בנשיקות שתים אחד ואין כערכו,ישקני,0,1
ישקני בנשיקות שתים אחד ואין כערכו,בנשיקות,1,1
ישקני בנשיקות שתים אחד ואין כערכו,אחד,3,0
ישקני בנשיקות שתים אחד ואין כערכו,ואין,4,0
לריח גנות ופרדסים כהפיח לעם מחכו,לריח,0,1
לריח גנות ופרדסים כהפיח לעם מחכו,גנות,1,1
לריח גנות ופרדסים כהפיח לעם מחכו,ופרדסים,2,1
לריח גנות ופרדסים כהפיח לעם מחכו,כהפיח,3,1
לריח גנות ופרדסים כהפיח לעם מחכו,לעם,4,0
יי קנני ראשית דרכו,יי,0,1
יי קנני ראשית דרכו,קנני,1,1
יי קנני ראשית דרכו,ראשית,2,1
יי קנני ראשית דרכו,דרכו,3,1
דרכו דרושה לאום דלת ראש,דרכו,0,1
דרכו דרושה לאום דלת ראש,דרושה,1,1
דרכו דרושה לאום דלת ראש,לאום,2,1
דרכו דרושה לאום דלת ראש,דלת,3,1
דרכו דרושה לאום דלת ראש,ראש,4,1
משכני השמיעה לאל מתנשא לכל לראש,משכני,0,1
משכני השמיעה לאל מתנשא לכל לראש,השמיעה,1,0
משכני השמיעה לאל מתנשא לכל לראש,לאל,2,1
משכני השמיעה לאל מתנשא לכל לראש,מתנשא,3,1
משכני השמיעה לאל מתנשא לכל לראש,לכל,4,1
משכני השמיעה לאל מתנשא לכל לראש,לראש,5,1
